raw_row_number,date,time,zipcode,zcta_race,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
142,November,11:30:00,6106,hispanic_or_latino,PARKVILLE,39,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
133,November,11:40:00,6106,hispanic_or_latino,PARKVILLE,47,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
144,November,11:48:00,6106,hispanic_or_latino,PARKVILLE,57,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
139,November,11:53:00,6106,hispanic_or_latino,PARKVILLE,55,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
161,November,11:55:00,6114,hispanic_or_latino,SOUTH MEADOWS,35,black,female,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,B,N,N,I
157,November,11:58:00,6106,hispanic_or_latino,PARKVILLE,41,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
173,November,12:01:00,6112,black,CLAY-ARSENAL,34,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,B,N,N,M
129,November,12:07:00,6112,black,CLAY-ARSENAL,34,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,W,H,N,M
135,November,12:26:00,6114,hispanic_or_latino,SOUTH GREEN,26,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,W,H,N,M
148,November,12:30:00,6106,hispanic_or_latino,PARKVILLE,43,hispanic,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Display of Plates,W,H,N,M
145,November,12:33:00,6103,white,DOWNTOWN,49,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
169,November,12:36:00,6112,black,NORTHEAST,32,black,female,8e4a426f47,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,B,N,N,V
132,November,12:48:00,6103,white,DOWNTOWN,39,black,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,B,N,N,I
128,November,12:51:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,32,black,male,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,B,N,N,I
172,November,13:06:00,6120,black,NORTH MEADOWS,64,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
140,November,13:07:00,6106,hispanic_or_latino,PARKVILLE,34,white,female,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Display of Plates,W,N,N,V
166,November,13:17:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,57,white,male,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,N,N,I
131,November,13:19:00,6120,black,NORTH MEADOWS,21,hispanic,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,H,N,I
155,November,14:12:00,6102,hispanic_or_latino,SOUTH GREEN,39,white,male,5ffef928d7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Window Tint,W,N,N,W
141,November,14:23:00,6103,white,DOWNTOWN,53,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Seatbelt,W,N,N,I
167,November,14:50:00,6114,hispanic_or_latino,SOUTH END,49,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Stop Sign,W,H,N,M
168,November,15:20:00,6114,hispanic_or_latino,SOUTH MEADOWS,44,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,H,N,V
146,November,15:40:00,6114,hispanic_or_latino,SOUTH MEADOWS,45,black,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,B,N,N,V
160,November,15:43:00,6106,hispanic_or_latino,SOUTH GREEN,38,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,W,H,N,M
149,November,17:00:00,6114,hispanic_or_latino,SOUTH MEADOWS,34,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,H,N,I
159,November,17:00:00,6114,hispanic_or_latino,SOUTH MEADOWS,34,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,H,N,I
162,November,18:58:00,6106,hispanic_or_latino,SOUTH WEST,48,white,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,N,N,I
150,November,19:12:00,6103,white,DOWNTOWN,38,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,I
156,November,19:12:00,6106,hispanic_or_latino,SOUTH WEST,40,white,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,N,N,I
136,November,20:48:00,6120,black,NORTHEAST,41,black,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,B,N,N,V
189,November,9:45:00,6106,hispanic_or_latino,FROG HOLLOW,37,hispanic,female,5ffef928d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Display of Plates,W,H,N,M
214,November,10:12:00,6103,white,DOWNTOWN,35,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,N,N,I
186,November,10:30:00,6112,black,UPPER ALBANY,22,black,male,d3be705adb,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,consent,Other,B,N,C,U
197,November,10:37:00,6103,white,DOWNTOWN,23,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,N,N,I
211,November,10:55:00,6120,black,CLAY-ARSENAL,62,white,male,9fafb682ba,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
209,November,11:02:00,6102,hispanic_or_latino,SOUTH GREEN,29,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Registration,W,H,N,I
208,November,11:10:00,6120,black,NORTH MEADOWS,40,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
200,November,11:10:00,6106,hispanic_or_latino,DOWNTOWN,22,hispanic,male,3bdd052bbf,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,H,N,I
180,November,11:15:00,6120,black,NORTH MEADOWS,22,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
183,November,11:15:00,6120,black,NORTH MEADOWS,62,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
181,November,11:17:00,6120,black,NORTH MEADOWS,33,hispanic,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
204,November,11:23:00,6120,black,NORTH MEADOWS,41,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
217,November,11:24:00,6106,hispanic_or_latino,BARRY SQUARE,22,black,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Display of Plates,B,N,N,M
199,November,11:30:00,6120,black,NORTH MEADOWS,64,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
196,November,11:35:00,6120,black,NORTH MEADOWS,40,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
210,November,11:41:00,6120,black,NORTH MEADOWS,52,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
192,November,11:43:00,6120,black,NORTH MEADOWS,46,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
203,November,11:43:00,6120,black,NORTH MEADOWS,26,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
222,November,11:45:00,6114,hispanic_or_latino,BARRY SQUARE,55,white,female,0937d949e0,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,W,N,N,V
190,November,11:50:00,6120,black,NORTH MEADOWS,23,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
207,November,11:51:00,6120,black,NORTH MEADOWS,21,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
194,November,11:52:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,26,black,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,B,N,N,M
205,November,11:54:00,6120,black,NORTH MEADOWS,59,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
177,November,12:03:00,6120,black,NORTH MEADOWS,36,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
182,November,12:03:00,6120,black,NORTH MEADOWS,46,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
221,November,12:10:00,6120,black,NORTH MEADOWS,30,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
219,November,12:12:00,6112,black,BLUE HILLS,47,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
216,November,12:13:00,6120,black,NORTH MEADOWS,28,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
224,November,12:15:00,6120,black,NORTH MEADOWS,27,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
226,November,12:25:00,6120,black,NORTH MEADOWS,27,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,H,O,I
218,November,12:27:00,6120,black,NORTH MEADOWS,55,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
188,November,12:31:00,6120,black,NORTH MEADOWS,41,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
187,November,12:40:00,6120,black,NORTH MEADOWS,52,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
206,November,12:43:00,6120,black,NORTH MEADOWS,38,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
191,November,12:47:00,6120,black,NORTH MEADOWS,36,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
195,November,12:47:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,64,white,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,W,N,N,M
179,November,12:50:00,6120,black,NORTH MEADOWS,22,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
202,November,12:50:00,6120,black,NORTH MEADOWS,31,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
213,November,12:52:00,6120,black,NORTH MEADOWS,52,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
225,November,13:00:00,6120,black,NORTH MEADOWS,31,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
198,November,13:01:00,6120,black,NORTH MEADOWS,60,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
176,November,13:11:00,6103,white,DOWNTOWN,21,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,H,O,I
184,November,15:37:00,6102,hispanic_or_latino,SOUTH GREEN,41,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Suspended License,W,H,N,M
212,November,16:30:00,6105,white,ASYLUM HILL,35,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,N,N,I
185,November,17:00:00,6114,hispanic_or_latino,SOUTH MEADOWS,55,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,H,N,V
220,November,17:18:00,6114,hispanic_or_latino,SOUTH MEADOWS,32,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,N,N,I
215,November,17:35:00,6810,white,,34,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Other,W,N,N,I
175,November,17:54:00,6114,hispanic_or_latino,SOUTH MEADOWS,53,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Cell Phone,W,H,N,V
178,November,17:58:00,6114,hispanic_or_latino,SOUTH END,46,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,N,N,I
193,November,20:08:00,6120,black,NORTHEAST,62,hispanic,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,H,N,V
201,November,20:18:00,6120,black,CLAY-ARSENAL,23,black,male,0b60c2fddd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,B,N,N,V
223,November,20:30:00,6112,black,NORTHEAST,44,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,B,N,N,V
228,November,1:25:00,6120,black,NORTHEAST,46,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Display of Plates,B,N,N,N
227,November,9:55:00,6114,hispanic_or_latino,SOUTH END,30,black,male,b412aea223,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,B,N,N,I
234,November,11:30:00,6112,black,BLUE HILLS,57,white,male,531ec1b43e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Stop Sign,W,N,N,W
235,November,11:59:00,6106,hispanic_or_latino,BARRY SQUARE,23,hispanic,male,027b5eaf0e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,W,H,N,I
238,November,12:07:00,6106,hispanic_or_latino,FROG HOLLOW,19,white,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,N,N,I
232,November,13:03:00,6105,white,ASYLUM HILL,51,black,male,cc6f7759bc,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,B,N,N,V
230,November,13:07:00,6106,hispanic_or_latino,PARKVILLE,24,asian/pacific islander,male,ffbfd81d7f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,A,N,N,I
229,November,14:54:00,6106,hispanic_or_latino,SOUTH GREEN,29,black,male,ce747410a8,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Window Tint,B,N,N,W
233,November,16:45:00,6120,black,CLAY-ARSENAL,35,hispanic,male,2cbca73f31,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,H,N,I
237,November,19:48:00,6106,hispanic_or_latino,FROG HOLLOW,25,hispanic,female,75b9c63cdb,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,W,H,N,V
231,November,20:28:00,6106,hispanic_or_latino,BARRY SQUARE,43,black,male,75b9c63cdb,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,consent,Traffic Control Signal,B,N,C,N
236,November,23:17:00,6110,white,BARRY SQUARE,32,black,male,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,TRUE,probable cause,Window Tint,B,N,O,I
239,November,2:10:00,6105,white,ASYLUM HILL,23,hispanic,female,a223b081a1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,H,N,V
240,November,12:10:00,6105,white,ASYLUM HILL,35,white,male,c4721a2315,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,N,N,V
241,November,20:13:00,6112,black,BLUE HILLS,31,black,male,531ec1b43e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,B,N,N,W
242,November,22:02:00,6105,white,FROG HOLLOW,35,black,male,408e308551,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,B,N,N,V
251,November,0:03:00,6120,black,DOWNTOWN,26,hispanic,male,1924d6f14f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,W,H,N,V
243,November,10:37:00,6106,hispanic_or_latino,PARKVILLE,24,hispanic,male,ffbfd81d7f,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,consent,Other,W,H,C,U
248,November,13:04:00,6103,white,DOWNTOWN,27,white,male,172bfdfefb,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Cell Phone,W,N,N,V
252,November,13:48:00,6114,hispanic_or_latino,SOUTH GREEN,68,white,female,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
247,November,14:09:00,6106,hispanic_or_latino,SHELDON-CHARTER OAK,24,hispanic,male,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Stop Sign,W,H,N,I
244,November,16:45:00,6114,hispanic_or_latino,SOUTH MEADOWS,56,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
250,November,16:56:00,6475,white,,39,white,male,d83c8ba318,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Stop Sign,W,N,N,V
245,November,18:56:00,6112,black,CLAY-ARSENAL,46,black,male,bda3cf08b8,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,B,N,N,V
249,November,19:00:00,6120,black,CLAY-ARSENAL,20,black,male,bda3cf08b8,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,consent,Stop Sign,B,N,C,M
246,November,19:45:00,6112,black,BLUE HILLS,25,black,male,89d9a75b7f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Defective Lights,B,N,N,W
310,November,8:22:00,6103,white,DOWNTOWN,36,white,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,W,N,N,M
271,November,8:56:00,6120,black,CLAY-ARSENAL,25,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,B,N,N,M
307,November,8:56:00,6114,hispanic_or_latino,SOUTH MEADOWS,77,white,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
305,November,9:02:00,6112,black,UPPER ALBANY,31,white,male,027203cb0e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Equipment Violation,W,N,N,W
253,November,9:30:00,6114,hispanic_or_latino,SOUTH END,27,white,male,5ff5566d6f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Traffic Control Signal,W,N,N,W
260,November,9:45:00,6120,black,CLAY-ARSENAL,35,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,,,FALSE,FALSE,,Other,B,N,N,M
262,November,10:00:00,6114,hispanic_or_latino,SOUTH MEADOWS,48,white,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Other,W,N,N,V
265,November,10:13:00,6114,hispanic_or_latino,SOUTH MEADOWS,36,black,male,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Cell Phone,B,N,N,I
301,November,10:15:00,6106,hispanic_or_latino,PARKVILLE,23,hispanic,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Display of Plates,W,H,N,V
299,November,10:36:00,6106,hispanic_or_latino,PARKVILLE,31,black,male,6f73b6b0a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,,FALSE,FALSE,,Display of Plates,B,N,N,V
270,November,11:45:00,6112,black,BLUE HILLS,43,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
264,November,11:47:00,6112,black,BLUE HILLS,36,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
289,November,11:50:00,6112,black,BLUE HILLS,32,white,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
273,November,11:56:00,6112,black,BLUE HILLS,46,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
294,November,11:58:00,6112,black,BLUE HILLS,24,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
276,November,12:00:00,6112,black,BLUE HILLS,47,white,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
291,November,12:05:00,6112,black,BLUE HILLS,42,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
286,November,12:05:00,6114,hispanic_or_latino,SOUTH MEADOWS,33,white,female,5ac7b58482,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Traffic Control Signal,W,N,N,I
290,November,12:08:00,6112,black,BLUE HILLS,51,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
302,November,12:10:00,6112,black,BLUE HILLS,19,hispanic,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
300,November,12:10:00,6112,black,BLUE HILLS,43,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
254,November,12:10:00,6112,black,BLUE HILLS,26,black,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
256,November,12:13:00,6112,black,BLUE HILLS,23,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
304,November,12:15:00,6112,black,BLUE HILLS,25,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
278,November,12:20:00,6112,black,BLUE HILLS,65,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
292,November,12:20:00,6112,black,BLUE HILLS,56,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
272,November,12:26:00,6112,black,BLUE HILLS,49,white,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
285,November,12:30:00,6112,black,BLUE HILLS,63,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
288,November,12:30:00,6112,black,BLUE HILLS,47,hispanic,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,H,N,I
268,November,12:36:00,6112,black,BLUE HILLS,41,black,female,eeb3021e4a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
267,November,12:40:00,6112,black,BLUE HILLS,35,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
257,November,12:40:00,6112,black,BLUE HILLS,58,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,B,N,N,I
298,November,12:43:00,6112,black,BLUE HILLS,45,white,male,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
312,November,12:48:00,6112,black,BLUE HILLS,51,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,,FALSE,FALSE,,Speed Related,W,N,N,I
